id_solicitante,expediente,dependencia,fecha,tema,categoria_tema,dependencia_ministerio,ministerio,vencimiento_1,vencimiento_2,prorroga,estado,termino,fecha_respuesta
63,5409926,COMUNA 6,2013-10-10,HABILITACION PARA EL LOCAL 'PIZZERIA BANCHERO' SITO EN CORRIENTES 1604,Habilitaciones,DGHYP,AGC,2013-10-25,,,Finalizado en término,En término,2013-10-21
63,5413173,COMUNA 6,2013-10-10,CANTIDAD DE PERSONAS CON NECESIDADES ESPECIALES QUE PRESTAN SERVICIO EN EL AMBITO DEL GOBIERNO DE LA CIUDAD AUTONOMA DE BUENOS AIRES,Informes,COPIDIS,Desarrollo Económico,2013-10-25,,,Finalizado fuera de término,Fuera de término,2013-10-29
65,2787933,MGEYA,2013-07-02,SI EN LA ZONA DE NUÑEZ CALLE 3 DE FEBRERO 4615 SE PUEDE CONSTRUIR CUATRO PISOS ,Permisos de obra,DGROC,Desarrollo Urbano,2013-07-17,,,Finalizado fuera de término,Fuera de término,2013-07-22
66,1028828,MGEYA,2013-03-26,TAREAS REALIZADAS EN VILLAS EN RELACION A LA PODA-REMOCION Y MANTENIMIENTO DURANTE LOS ULTIMOS 5 AÑOS,Políticas públicas,DG Arbolado,Ambiente y Espacio Público,2013-04-15,,,Pendiente fuera de término,,
66,1066176,MGEYA,2013-04-03,IDENTIFICACION DE ORGANISMO ESTATAL RESPONSABLE DE LA PODA-REMOCION-MANTENIMIENTO DE ARBOLES EN LAS VILLAS DE CABA,Normativa,DGTAL,Ambiente y Espacio Público,2013-04-17,,,Pendiente fuera de término,,
66,1066308,MGEYA,2013-04-03,ENUMERACION DE TAREAS REALIZADAS EN LAS VILLAS DE CABA EN RELACION A LA PODA-REMOCION DE ARBOLES EN LOS ULTIMOS CINCO AÑOS - IDEM EX 1028823-2013,Presupuesto,UGIS,Desarrollo Económico,2013-04-17,,,Finalizado fuera de término,Fuera de término,2013-05-14
67,771487,MGEYA,2013-03-07,DATOS VARIOS REFERENTE A EDIFICIO SITO EN VENEZUELA 1182/84,Permisos de obra,DGROC,Desarrollo Urbano,2013-03-21,,,Finalizado en término,En término,2013-03-19
68,2193376,MGEYA,2013-06-04,DETALLE DE LOS ALCANCES DE LA LLAMADA 'OBRA DEL MALDONADO' INFORMACION RELACIONADA CON EL PROYECTO GENERAL Y SU RELACION CON LA CONCRECION DEL MISMO,Obras públicas,DGTAL,Desarrollo Urbano,2013-06-18,,,Finalizado fuera de término,Fuera de término,2013-07-04
69,2919071,MGEYA,2013-07-08,DATOS VARIOS SOBRE ESCUELAS COMUNES PARA LA INCLUSION DE PERSONAS CON DISCAPACIDAD,Inversión social,DGCLEI,Educación,2013-07-23,2013-08-06,Si,Finalizado en término,En término,2013-07-31
70,88433,MGEYA,2013-01-08,VISTA EX.1037614/2010 CORRESPONDIENTE A LA OBRA DEL EDIFICIO SITO EN CAMPANA 4838,Permisos de obra,DGROC,Desarrollo Urbano,2013-01-22,,,Finalizado fuera de término,Fuera de término,2013-01-30
71,2718804,MGEYA,2013-06-28,LOCALIZACION ACTUAL Y TODAS LAS QUE HUBIERA TENIDO PARADA DE COLECTIVOS DE LA LINEA 39 DE LA AVENIDA SANTA FE 3200,Informes,SS Transporte,Jefatura de Gabinete de Ministros,2013-07-15,,,Finalizado en término,En término,2013-07-11
72,3260075,MGEYA,2013-07-24,LLAMADO A LICITACION N° 08-CBAS-2012 EMANADO DE LA CORPORACION BUENOS AIRES SER S.E DESDE EL 30/06/2013 HASTA LA FECHA,Compras y contrataciones del GCABA,Corporacion BA Sur,Desarrollo Económico,2013-08-08,,,Finalizado fuera de término,Fuera de término,2013-08-16
74,1551812,MGEYA,2013-05-03,SOCIOS Y/O PROPIETARIOS DEL LOCAL BAILABLE CLASE 'C' CON EL NOMBRE DE 'RADIO STUDIO DANCE' SITO EN CALLE O'BRIEN 1232,Habilitaciones,DGHYP,AGC,2013-05-17,,,Finalizado en término,En término,2013-05-13
75,2096948,MGEYA,2013-05-30,DATOS VARIOS SOBRE BASURA QUE SE RECOLECTO MENSUALMENTE DURANTE EL AÑO 2011 HASTA LA ACTUALIDAD,Políticas públicas,DGTAL,Ambiente y Espacio Público,2013-06-13,,,Finalizado fuera de término,Fuera de término,2013-07-10
75,2232978,MGEYA,2013-06-05,CANTIDAD DE BASURA RECOLECTADA MENSUALMENTE DURANTE EL AÑO 2011 HASTA LA ACTUALIDAD,Informes,DGTAL,Ambiente y Espacio Público,2013-06-19,2013-07-05,Si,Finalizado en término,En término,2013-06-24
76,1331834,MGEYA,2013-04-19,DATOS VARIOS SOBRE FALLECIMIENTO DE GERARDO RODRIGUEZ MIENTRAS REALIZABA REPARACIONES EN EL TECHO DE LA ESCUELA N° 17 'FRANCISCO DE VICTORIA',Informes,DGCLEI,Educación,2013-05-06,,,Pendiente fuera de término,,
76,879406,MGEYA,2013-03-14,"DATOS VARIOS EX. 5631/DGDYPC/2011 ""KONFINO DEMIAN C/ GOOGLE ARGENTINA SRL""",Informes,DG Defensa y Proteccion al Consumidor,Secretaría de Gestión Comunal y Atención Ciudadana,2013-04-03,,,Finalizado fuera de término,Fuera de término,2013-04-15
76,1514575,MGEYA,2013-04-30,OPERATIVO DESPLEGADO POR LA POLICIA METROPOLITANA EN HOSPITAL BORDA EL DIA 26/04/2013,Información político-institucional,DGTAL,Justicia y Seguridad,2013-05-15,,,Finalizado fuera de término,Fuera de término,2013-05-20
76,1649558,MGEYA,2013-05-09,DATOS VARIOS SOBRE PLAN DE OBRA PARA SOLUCIONAR LAS INUNDACIONES DEL BARRIO SAAVEDRA Y MITRE Y DATOS SOBRE CONSTRUCCIÓN DEL DOT,Obras públicas,DGTAL,Desarrollo Urbano,2013-05-23,2013-06-06,Si,Finalizado fuera de término,Fuera de término,2013-07-16
77,3313779,DGET,2013-08-13,PLAN DIRECTOR DE EMERGENCIAS DE LA CABA Y SU POSTERIOR PLAN DE OPERACIÓN REGLAMENTARIO,Políticas públicas,SS Emergencias,Justicia y Seguridad,2013-08-28,,,Pendiente fuera de término,,
78,6483433,DGSOCAI,2013-11-13,INFORMACION SOBRE LA DOTACION TOTAL DE PERSONAL DEL MINISTERIO DE SANIDAD,RRHH,DGLYT,Salud,2013-11-28,,,Pendiente fuera de término,,
78,6941387,DGSOCAI,2013-12-04,HABILITACION DEL COMERCIO SITO EN AV. RAWSON DELLEPIANE 340,Habilitaciones,DGHYP,AGC,2013-12-18,,,Finalizado en término,En término,2013-12-12
78,7301249,DGSOCAI,2013-12-19,INFORMACION DESAGREGADA SOBRE LOS GASTOS DE LA VISITA DE USAIN BOLT EN EL MARCO ACTIVIDADES ORGANIZADAS POR LA CIUDAD EN EL PROGRAMA 'DEPORTE INCLUSIVO',Inversión social,Subsecretaria de Deportes ,Desarrollo Económico,2014-01-08,,,Finalizado fuera de término,Fuera de término,2014-03-12
78,7301439,DGSOCAI,2013-12-19,INFORMACION DESAGREGADA SOBRE LOS GASTOS DE LA ORGANIZACIÓN DE LA 125° SESION DEL COMITÉ OLIMPICO INTERNACIONAL (COI) ,Presupuesto,Subsecretaria de Deportes ,Desarrollo Económico,2014-01-08,,,Finalizado fuera de término,Fuera de término,2014-03-12
78,7301513,DGSOCAI,2013-12-19,INFORMACION DESAGREGADA SOBRE LOS GASTOS DE LA VISITA DE SERENA Y VENUS WILLIAMS,Inversión social,Subsecretaria de Deportes ,Desarrollo Económico,2014-01-08,,,Finalizado fuera de término,Fuera de término,2014-03-12
78,7301592,DGSOCAI,2013-12-19,INFORMACION DESAGREGADA SOBRE LOS GASTOS DE LA VISITA DE RAFAEL NADAL Y NOVAK DJOKOVIC,Inversión social,Subsecretaria de Deportes ,Desarrollo Económico,2014-01-08,,,Finalizado fuera de término,Fuera de término,2014-03-12
79,28884,MGEYA,2013-01-03,INFORMACION SOBRE BOULEVARD UBICADO EN AV. IRIARTE 2568,Informes,DGTAL,Ambiente y Espacio Público,2013-01-17,,,Finalizado fuera de término,Fuera de término,2013-05-23
80,1276336,MGEYA,2013-04-17,HABILITACION COMERCIAL DE LOCAL SITO EN AV CORDOBA 5889,Habilitaciones,DGHYP,AGC,2013-05-02,,,Finalizado en término,En término,2013-05-02
81,611093,MGEYA,2013-02-21,REFERENTE AL EX. 37044/2008 SOLICITA INFORMACION SOBRE FINAL DE OBRA,Permisos de obra,DGROC,Desarrollo Urbano,2013-03-07,,,Pendiente fuera de término,,
82,1196149,MGEYA,2013-04-12,COPIA DE LAS DISPOSICIONES QUE PERMITEN EL FUNCIONAMIENTO DE LOS LOCALES COMERCIALES DE 'NUEVAS CANCHAS SRL'  Y DE 'CIUDAD SPORT SA' SITO EN AVENIDA MIGUEL SANCHEZ ,Habilitaciones,DGHYP,AGC,2013-04-26,,,Finalizado fuera de término,Fuera de término,2013-05-09
83,2262674,MGEYA,2013-06-06,HABILITACION DE LOCAL COMERCIAL SITO EN AV. RIVADAVIA 7166,Habilitaciones,DGHYP,AGC,2013-06-24,,,Finalizado en término,En término,2013-06-18
84,355174,MGEYA,2013-01-28,"ACTUACIONES REFERIDAS A OBRA ""CANALES ALIVIADORES DE LA CUENCA EREZCANO"" (EXPTES 45769/06 Y 39213/08)",Obras públicas,DGTAL,Desarrollo Urbano,2013-02-14,,,Pendiente fuera de término,,
84,2265516,MGEYA,2013-06-06,COPIA DE TODOS LOS ACTOS ADMINISTRATIVOS QUE OPEREN MODIFICACIONES A LA LEY 4471 (PRESUPUESTO),Presupuesto,DGTAL,Hacienda,2013-06-24,,,Finalizado en término,En término,2013-06-17
84,2428638,MGEYA,2013-06-13,PROYECTOS DENOMINADOS 'METROBUS 9 DE JULIO' Y 'METROBUS CORREDOR SUR',Políticas públicas,SS Transporte,Jefatura de Gabinete de Ministros,2013-07-01,,,Finalizado fuera de término,Fuera de término,2013-07-22
85,414680,MGEYA,2013-02-01,CUANTOS CASOS JUDICIALES SE HAN INICIADO POR LA NEGATIVA DE BRINDAR INFORMACION PUBLICA,Informes,DG Defensa y Proteccion al Consumidor,Secretaría de Gestión Comunal y Atención Ciudadana,2013-02-19,,,Finalizado fuera de término,Fuera de término,2013-02-28
85,833873,MGEYA,2013-03-12,DETALLAR EDIFICIOS EN LOS QUE DURANTE EL AÑO 2012 SE REALIZACION LAS INSPECCIONES OPR EL CUMLPIMIENTO DE LAS RESULOCIONES N° 415 Y N° 415,Informes,DG Defensa y Proteccion al Consumidor,Secretaría de Gestión Comunal y Atención Ciudadana,2013-03-26,,,Finalizado fuera de término,Fuera de término,2013-04-15
86,335208,MGEYA,2013-01-25,COPIA DE DOCUMNETACION QUE HABILITE EL FUNCIONAMIENTO DEL CENTRO DE REHABILITACION CARDIOVASCULAR SITO CALLE MIGUEL SANCHEZ 1313 (EXCRISOLOGO LARRALDE),Habilitaciones,DGHYP,AGC,2013-02-09,,,Finalizado fuera de término,Fuera de término,2013-02-18
87,2171484,MGEYA,2013-06-03,DETALLE DE LOS ACTOS ADMINISTRATIVOS DE AUTORIZACION Y/O APROBACION DE GASTOS PRODUCIDOS POR EL GCABA AÑO 2008 A LA FECHA DE LOS PROOVEDORES  'SINECTRA SA' Y 'INFOTEMA SA' Y DETALLE DE LOS PARTES DE RECEPCION DEFINITIVO,Presupuesto,DGTAL,Hacienda,2013-06-17,,,Finalizado fuera de término,Fuera de término,2013-08-14
88,90025,MGEYA,2013-01-08,EX. 2555745 EN RELACION A LA HABILITACION DE PUESTO DE FLORES EN LA VEREDA DE AV. CABILDO 3432/60,Habilitaciones,DG Ordenamiento del Espacio Publico,Ambiente y Espacio Público,2013-01-22,,,Finalizado en término,En término,2013-01-14
89,1436120,MGEYA,2013-04-25,DATOS DEL PROPIETARIO Y CONSTRUCTOR DEL EDIFICIO EN CONSTRUCCION LINDERO SITO EN CALLE PARANA 741/745,Permisos de obra,DGROC,Desarrollo Urbano,2013-05-10,,,Finalizado en término,En término,2013-05-03
90,370469,MGEYA,2013-01-29,DATOS VARIOS ACIAR,Informes,DG Politicas Sociales en Adicciones,Desarrollo Social,2013-02-15,,,Finalizado fuera de término,Fuera de término,2013-04-17
91,2695256,MGEYA,2013-06-27,HABILITACION ESTABLECIMIENTO EDUCATIVO 'LA ESCUELITA' SITO CALLE JORGE NEWBERRY 2909/12,Habilitaciones,DGHYP,AGC,2013-07-12,,,Finalizado en término,En término,2013-07-11
92,1779531,MGEYA,2013-05-16,DATOS VARIOS SOBRE PRESUPUESTO ASIGNADO A LA LEY 341 EN 2012,Presupuesto,IVC,Desarrollo Económico,2013-05-30,,,Finalizado en término,En término,2013-05-30
94,638919,MGEYA,2013-02-25,HABILITACION DE PROPIEDAD SITO AV. JUJUY 533.,Habilitaciones,DGHYP,AGC,2013-03-11,,,Finalizado fuera de término,Fuera de término,2013-03-19
95,384303,DGSOCAI,2013-01-29,ESTADO DE OCUPACIÓN BIENES DE DOMINIO PÚBLICO Y PRIVADO DEL GCBA,Presupuesto,DG Concesiones,Desarrollo Económico,2013-02-15,2013-03-04,Si,Finalizado en término,En término,2013-02-18
96,3173464,MGEYA,2013-07-19,ACTO ADMINISTRATIVO QUE AUTORIZA CORTES DE TRÁNSITO EN CALLE ARRIBEÑOS ENTRE JURAMENTO Y OLAZABAL REF.:EX.2264871-MGEYA-2012,Normativa,DGTRANS,Jefatura de Gabinete de Ministros,2013-08-02,,,Finalizado en término,En término,2013-07-31
96,3232698,MGEYA,2013-07-23,SI EXISTEN ACTOS ADMINISTRATIVOS QUE AUTORICEN LA VENTA Y/O EL EXPENDIO DE PRODUCTOS ALIMENTICIOS FRESCOS Y/O COCIDOS HACIA LA VIDA PUBLICA,Normativa,DGHYSA,AGC,2013-08-06,,,Finalizado fuera de término,Fuera de término,2013-08-09
96,3232936,MGEYA,2013-07-23,VISTA Y COPIA DE EXPEDIENTE ELECTRÓNICO  EX. 1783439/2013/AGC,Actuaciones/ Denuncias/ Reclamos,DGFYCO,AGC,2013-08-06,,,Finalizado en término,En término,2013-07-29
96,3233181,MGEYA,2013-07-23,VISTA Y COPIA EXPEDIENTE. 455467/2011,Actuaciones/ Denuncias/ Reclamos,Secretaria de Planeamiento,Desarrollo Urbano,2013-08-06,,,Finalizado fuera de término,Fuera de término,2013-08-13
97,1194820,MGEYA,2013-04-12,PROYECTO GLOBAL DE OBRA VIADUCTO DE AV. FEDERICO LACROZE EN VIAS DEL FFCC MITRE RAMAL RETIRO SUAREZ/MITRE.,Obras públicas,DGTAL,Desarrollo Urbano,2013-04-26,,,Finalizado fuera de término,Fuera de término,2013-04-30
98,697225,DGSOCAI,2013-02-28,RESPUESTA FORMAL A NOTA SOLICITADA A LA SECGCYAC Y A LA JUNTA COMUNAL DE EX. 23715033/2012 ,Informes,Secretaria de Gestion Comunal y Atencion Ciudadana,Secretaría de Gestión Comunal y Atención Ciudadana,2013-03-14,,,Finalizado fuera de término,Fuera de término,2014-03-13
99,1900453,MGEYA,2013-05-22,PORCENTAJE DE PRESUPUESTO ASIGNADO A LA DG INFRAESTRUCTURA Y EQUIPAMIENTO Y FINALMENTE EJECUTADO EN EL AÑO 2012,Presupuesto,DGCLEI,Educación,2013-06-05,,,Pendiente fuera de término,,
100,1588837,MGEYA,2013-05-06,DATOS VARIOS EMPLEADOS CON LOS QUE CUENTA LA EMPRESA NITTIDA (SERVICIO DE HIGIENE URBANA) Y CUANTOS DE ELLOS CON DISCAPACIDAD.,Concesiones/ Permisos de uso,SS Higiene Urbana,Ambiente y Espacio Público,2013-05-20,2013-06-03,Si,Finalizado fuera de término,Fuera de término,2013-06-05
100,1589235,MGEYA,2013-05-06,DATOS VARIOS EMPLEADOS CON LOS QUE CUENTA LA EMPRESA URBASUR (SERVICIO DE HIGIENE URBANA) Y CUANTOS DE ELLOS CON DISCAPACIDAD.,Concesiones/ Permisos de uso,SS Higiene Urbana,Ambiente y Espacio Público,2013-05-20,2013-03-03,Si,Finalizado fuera de término,Fuera de término,2013-06-05
101,2085403,MGEYA,2013-05-30,COPIA EX. DE RENDICION DE CUENTAS DEL EMPLEO DE LAS CAJAS CHICAS POR PARTE DE LOS INTEGRANTES DEL CONSEJO DE LA MAGISTRATURA Y DE LOS/AS JUECES/AS DEL FUERO CONTENCIOSO ADMINISTRATIVO Y TRIBUTARIO DE LA CIUDAD,Actuaciones/ Denuncias/ Reclamos,DGSOCAI,Jefatura de Gabinete de Ministros,2013-06-13,2013-06-26,,Finalizado fuera de término,Fuera de término,2013-07-29
102,1649823,MGEYA,2013-05-09,EXCAVACION Y POSTERIOR OBRA EN CALLE PAEZ 2958/62,Permisos de obra,DGROC,Desarrollo Urbano,2013-05-23,,,Finalizado en término,En término,2013-05-17
103,1099070,MGEYA,2013-04-05,HABLITACION DEL INMUEBLE SITO EN CALLE BENJAMIN MATIENZO 1532/1546,Habilitaciones,DGHYP,AGC,2013-04-19,,,Finalizado en término,En término,2013-04-15
105,2501103,MGEYA,2013-06-17,INFORMACION ACERCA DE LOS CORTES DE CALLES Y TRANSITO REALIZADOS DESDE EL 2010 HASTA EL 2013,Informes,DG Transito,Jefatura de Gabinete de Ministros,2013-07-03,,,Finalizado fuera de término,Fuera de término,2013-07-22
105,2501191,MGEYA,2013-06-17,CUANTO DINERO SE GASTO EN CONCEPTO DE 'SERVICIO DE SEGURIDAD PRIVADA' PRESTADA PARA CUALQUIER MINISTERIO DEL GOBIERNO DE LA CIUDAD 2010 HASTA 2013,Presupuesto,DGTAL,Justicia y Seguridad,2013-07-03,,,Pendiente fuera de término,,
108,639319,MGEYA,2013-02-25,DATOS ACERCA DE CERTIFICADO DE APTITUD AMBIENTAL DE LA EMPRESA ZEITER SRL,Informes,DG Interpretacion Urbanistica,Desarrollo Urbano,2013-03-11,2013-03-25,Si,Finalizado fuera de término,Fuera de término,2013-06-24
109,1656734,MGEYA,2013-05-09,DATOS VARIOS RELACIONADOS AL PROYECTO INDICADO EN EL ART. 7 DE LA LEY 4384,Obras públicas,DGTAL,Desarrollo Urbano,2013-05-23,,,Finalizado fuera de término,Fuera de término,2013-10-31
110,652666,MGEYA,2013-02-26,CANTIDAD DE LICENCIAS DE CONDUCIR PROFESIONALES EMITIDAS DURANTE 2011-2012,Informes,SS Transporte,Jefatura de Gabinete de Ministros,2013-03-12,,,Finalizado fuera de término,Fuera de término,2013-03-27
110,652724,MGEYA,2013-02-26,CANTIDAD DE INFRACCIONES DE TRANSITO REGISTRADAS DURANTE 2011-2012,Informes,DG Administración de Infracciones,Justicia y Seguridad,2013-03-12,,,Finalizado fuera de término,Fuera de término,2013-07-03
111,1907625,MGEYA,2013-05-22,CANTIDAD DE ACCIDENTES REGISTRADOS DESDE EL PRIMER REGISTRO HASTA LA FECHA EN INTERSECCION CALLES EMILIO CASTRO Y WHITE,Informes,DG Transito,Jefatura de Gabinete de Ministros,2013-06-05,,,Pendiente fuera de término,,
112,3205782,MGEYA,2013-07-22,DATOS VARIOS SOBRE TODOS LOS LIBROS ADQUIRIDOS A EDITORIALES DURANTE EL TRANSCURSO DEL AÑO 2013,Inversión social,DGCLEI,Educación,2013-08-05,2013-08-16,Si,Finalizado fuera de término,Fuera de término,2013-08-30
114,2122319,MGEYA,2013-05-31,PRESUPUESTO DESTINADO PARA CUBRIR LOS ESPACIOS DE RECEPCION DE LOS CONTENEDORES DE BASURA DE LAS CALLES DE LA CIUDAD,Presupuesto,DGTAL,Ambiente y Espacio Público,2013-06-14,,,Pendiente fuera de término,,
115,1298825,MGEYA,2013-04-18,INFORME DE LA DISPOSICION N° 2268/2012,Informes,DG Ordenamiento del Espacio Publico,Ambiente y Espacio Público,2013-05-03,,,Finalizado en término,En término,2013-04-23
116,2388990,DGEART,2013-06-12,DESIGNACION ACTUAL Y PRECEDENTE DE TIPO JERARQUICO DENTRO DE LA REPARTICION DGEART QUE DETECTAN LOS AGENTES: PROF. SILVIA ZIBLAT Y LIC. ISABEL VILLELA PAZ,RRHH,DGTAL,Cultura,2013-06-28,2013-07-15,Si,Finalizado en término,En término,2013-07-04
116,2389884,DGEART,2013-06-12,DOCUMENTACION COMPLETA DE LOS CONCURSOS REALIZADOS POR LA DGEART PARA LOS CARGOS DE VICE-DIRECTOR/A Y DIRECTOR/A DESDE EL AÑO 2009 PARA EL INSTITUTO CONSERVATORIO SUPERIOR DE MUSICA 'MANUEL DE FALLA',RRHH,DGTAL,Cultura,2013-06-28,2013-07-15,Si,Finalizado en término,En término,2013-07-04
117,2262887,MGEYA,2013-06-06,PRESUPUESTO QUE SE DESTINA A LA CONTRATACION DE PERSONAL POLICIAL Y DE SEGURIDAD PARA LAS DISTINTAS LINEAS DE SUBTERRANEOS,Presupuesto,SBASE,Jefatura de Gabinete de Ministros,2013-06-24,,,Finalizado fuera de término,Fuera de término,2013-06-29
118,209455,MGEYA,2013-01-16,"SOBRE LICITACION PUBLICA 1257/SIGAF-2012-PASAJE LA PORTEÑA, PRIVADA 215- REJAS PLAZA PIRILIADIANO, DATOS VARIOS",Compras y contrataciones del GCABA,Secretaria de Gestion Comunal y Atencion Ciudadana,Secretaría de Gestión Comunal y Atención Ciudadana,2013-01-30,2013-02-18,Si,Finalizado fuera de término,Fuera de término,2013-02-28
118,209575,MGEYA,2013-01-16,"SOBRE INVENTARIOS PATRIMONIALES POLICIA METROPOLITANA, DIRECCION GENERAL DE DEFENSA CIVIL, INSTITUTO SUPERIOR DE SEGURIDAD PUBLICA  Y AGC DATOS VARIOS",Presupuesto,DG Administrativa y Legal de la Policia Metropolitana,Justicia y Seguridad,2013-01-30,,,Pendiente fuera de término,,
118,504090,MGEYA,2013-02-08,REPARACIONES DE ACERAS EN BARRIO FLORES,Obras públicas,SS Mantenimiento del Espacio Publico,Ambiente y Espacio Público,2013-02-27,,,Pendiente fuera de término,,
118,504187,MGEYA,2013-02-08,DATOS VARIOS SOBRE EL VIVERO DEL PARQUE AVELLANEDA,Informes,DG Espacios Verdes,Ambiente y Espacio Público,2013-02-27,2013-03-13,Si,Finalizado fuera de término,Fuera de término,2013-09-24
118,2063725,MGEYA,2013-05-29,RESOLUCIONES DE ADJUDICACIONES SOBRE OBRAS NUEVAS O REPARACIONES EDILICIAS REALIZADAS EN LA OBRA SOCIAL DE LA CIUDAD DE BS AS OSBA 2007/2012,Obras públicas,DGTAL,Hacienda,2013-06-12,,,Pendiente fuera de término,,
119,2640677,MGEYA,2013-06-25,"COPIA DE IF. 12626/DGET, IF.2725801/DGET, DICTAMEN 4065/DGIUR/2012, NOTA 1296954/MDEGC/2012, NOTA 2828939/MGARB/2012",Actuaciones/ Denuncias/ Reclamos,DGTAL,Desarrollo Económico,2013-07-10,2013-07-24,Si,Finalizado en término,En término,2013-07-19
121,1963883,MGEYA,2013-05-24,MONTO DE DINERO INVERTIDO EN LOS INCENTIVOS PROMOCIONALES PARA QUE EMPRESAS E INDUSTRIAS SE TRASLADEN AL DISTRITO TECNOLOGICO DE LA CIUDAD,Presupuesto,DGTAL,Desarrollo Económico,2013-06-07,,,Finalizado fuera de término,Fuera de término,2013-07-13
122,160380,MGEYA,2013-01-14,INFORME EXACTA UBICACIÓN QUE DEBE TENER EL QUIOSCO DE VENTA DE DIARIOS UBICADO EN BRASIL 385,Habilitaciones,DG Ordenamiento del Espacio Publico,Ambiente y Espacio Público,2013-01-28,,,Finalizado en término,En término,2013-01-21
123,2521373,MGEYA,2013-06-18,INFORME SUELDO JEFE DE GOBIERNO PARA PERSENTAR EN JUICIO,Información político-institucional,SS Gestión de Recursos Humanos,Modernización,2013-07-04,,,Pendiente fuera de término,,
124,793363,MGEYA,2013-03-08,"HABILITACION DEL INSTITUTO "" LA DANZA"" SITO EN JOSE MARIA MORENO 75 'A'",Habilitaciones,DGHYP,AGC,2013-03-22,,,Finalizado en término,En término,2013-03-22
125,3134632,MGEYA,2013-07-18,REFERENTE A EX. 2098914/2011 SOLICITUD RESARCIMIENTO X DAÑOS,Actuaciones/ Denuncias/ Reclamos,UGIS,Desarrollo Económico,2013-08-01,,,Finalizado en término,En término,2013-07-23
126,3440974,MGEYA,2013-08-01,INFORMACION RESPECTO DEL PROGRAMA N° 45 INSTITUTO DE ZOONOSIS LUIS PASTEUR JURISDICCION N° 40 MINISTERIO DE SALUD,Informes,DGLYT,Salud,2013-08-15,2013-08-30,Si,Finalizado fuera de término,Fuera de término,2013-09-09
126,765794,MGEYA,2013-03-07,REFERENTE A EX.20568/09 Y EX. 21627/09 INMUEBLE GODOY CRUZ 2861,Permisos de obra,DGROC,Desarrollo Urbano,2013-03-21,,,Finalizado fuera de término,Fuera de término,2013-03-26
127,2325501,MGEYA,2013-06-10,"ACCESO A EX. 1534630/2012 (AVISO DE REMODELACION), EX. 2546203/2012 (SOLICITUD DE SANEAMIENTO POR DEMOLICION), EX. 2546247/2012 (FINALIZACION SOL. DE SANEAMIENTO PARA DEMOLICION)",Actuaciones/ Denuncias/ Reclamos,DGROC,Desarrollo Urbano,2013-06-26,,,Finalizado fuera de término,Fuera de término,2013-07-10
129,3463544,AGC,2013-08-02,ANTECEDENTES Y ACTUACIONES RELATIVOS A LOS LOCALES COMERCIALES SITO EN CHACABUCO 163 DENOMINADO CON EL NOMBRE DE FANTASIA 'SWEETW',Habilitaciones,DGHYP,AGC,2013-08-16,,,Finalizado fuera de término,Fuera de término,2013-08-29
129,3463619,AGC,2013-08-02,ANTECEDENTES Y ACTUACIONES RELATIVOS A LOS LOCALES COMERCIALES SITO EN ANCHORENA 1119/21/3 DENOMINADO CON EL NOMBRE DE FANTASIA 'APART HOTEL Y SWINGER CLUB ANCHORENA',Habilitaciones,DGHYP,AGC,2013-08-16,,,Finalizado fuera de término,Fuera de término,2013-08-29
129,3463661,AGC,2013-08-02,ANTECEDENTES Y ACTUACIONES RELATIVOS A LOS LOCALES COMERCIALES SITO EN AV. RIVADAVIA 2434 DENOMINADO CON EL NOMBRE DE FANTASIA 'OBA-OBA',Habilitaciones,DGHYP,AGC,2013-08-16,,,Finalizado fuera de término,Fuera de término,
129,3463746,AGC,2013-08-02,ANTECEDENTES Y ACTUACIONES RELATIVOS A LOS LOCALES COMERCIALES SITO EN VICENTE LOPEZ 2257 DENOMINADO CON EL NOMBRE DE FANTASIA 'ROUGE' Y/O 'BRUT',Habilitaciones,DGHYP,AGC,2013-08-16,,,Finalizado fuera de término,Fuera de término,2013-08-29
129,3463812,AGC,2013-08-02,ANTECEDENTES Y ACTUACIONES RELATIVOS A LOS LOCALES COMERCIALES SITO EN ARTIGAS 1490 Y JUAN B. JUSTO 5302 DENOMINADO CON EL NOMBRE DE FANTASIA 'HOT AREA',Habilitaciones,DGHYP,AGC,2013-08-16,,,Finalizado fuera de término,Fuera de término,2013-08-29
129,3463848,AGC,2013-08-02,ANTECEDENTES Y ACTUACIONES RELATIVOS A LOS LOCALES COMERCIALES SITO EN AV. RIVADAVIA 7373/75 DENOMINADO CON EL NOMBRE DE FANTASIA 'NEW MANHATTAN' Y/O 'FAMA',Habilitaciones,DGHYP,AGC,2013-08-16,,,Finalizado fuera de término,Fuera de término,2013-08-29
129,3463895,AGC,2013-08-02,ANTECEDENTES Y ACTUACIONES RELATIVOS A LOS LOCALES COMERCIALES SITO EN BOLIVIA 54 ,Habilitaciones,DGHYP,AGC,2013-08-16,,,Finalizado fuera de término,Fuera de término,2013-08-29
131,1009472,MGEYA,2013-03-25,PROVISION DE ENERGÍA ELECTRICA EN LA VILLA 21/24,Políticas públicas,DGCLEI,Educación,2013-04-12,,,Finalizado fuera de término,Fuera de término,2013-10-28
